# {"t_start": 1545333012.1042702, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,1.015883
-1.0,1,1.016583
-1.0,1,1.017188
-1.0,1,1.017847
-1.0,1,1.018547
-1.0,1,1.019273
-1.0,1,1.019896
-1.0,1,1.020588
-1.0,1,1.02128
-1.0,1,1.021935
-1.0,1,1.02259
-1.0,1,1.023244
-1.0,1,1.023933
-1.0,1,1.024625
-1.0,1,1.02526
-1.0,1,1.025905
-1.0,1,1.026554
-1.0,1,1.027208
-1.0,1,1.027865
-1.0,1,1.028468
-1.0,1,1.029087
-1.0,1,1.02972
-1.0,1,1.03032
-1.0,1,1.030912
-1.0,1,1.031593
-1.0,1,1.032297
-1.0,1,1.032926
-1.0,1,1.033665
-1.0,1,1.034278
-1.0,1,1.034893
-1.0,1,1.035497
-1.0,1,1.036119
-1.0,1,1.03672
-1.0,1,1.037323
-1.0,1,1.037894
-1.0,1,1.038505
-1.0,1,1.039185
-1.0,1,1.03986
-1.0,1,1.040523
-1.0,1,1.041097
-1.0,1,1.041701
-1.0,1,1.042326
-1.0,1,1.042929
-1.0,1,1.043503
-1.0,1,1.044086
-1.0,1,1.044715
-1.0,1,1.045436
-1.0,1,1.046027
-1.0,1,1.046721
-1.0,1,1.047492
-1.0,1,1.048209
-1.0,1,1.048864
-1.0,1,1.049487
-1.0,1,1.050137
-1.0,1,1.050783
-1.0,1,1.051377
-1.0,1,1.051977
-1.0,1,1.052549
-1.0,1,1.053109
-1.0,1,1.053659
-1.0,1,1.054197
-1.0,1,1.054732
-1.0,1,1.055243
-1.0,1,1.055757
-1.0,1,1.056287
-1.0,1,1.056797
-1.0,1,1.057317
-1.0,1,1.057831
-1.0,1,1.058369
-1.0,1,1.058891
-1.0,1,1.059397
-1.0,1,1.05991
-1.0,1,1.060421
-1.0,1,1.06093
-1.0,1,1.061458
-1.0,1,1.061982
-1.0,1,1.06249
-1.0,1,1.063006
-1.0,1,1.063516
-1.0,1,1.064029
-1.0,1,1.064573
-1.0,1,1.06509
-1.0,1,1.065603
-1.0,1,1.066117
-1.0,1,1.066633
-1.0,1,1.06714
-1.0,1,1.067674
-1.0,1,1.068206
-1.0,1,1.068743
-1.0,1,1.069259
-1.0,1,1.069768
-1.0,1,1.070288
-1.0,1,1.070797
-1.0,1,1.071308
-1.0,1,1.071816
-1.0,1,1.072325
-1.0,1,1.072851
-1.0,1,1.073364
-1.0,1,1.073878
-1.0,1,1.074393
-1.0,1,1.074899
-1.0,1,1.075408
-1.0,1,1.075933
-1.0,1,1.076446
-1.0,1,1.076962
-1.0,1,1.077479
-1.0,1,1.07799
-1.0,1,1.078516
-1.0,1,1.079021
-1.0,1,1.079528
-1.0,1,1.080039
-1.0,1,1.080549
-1.0,1,1.081056
-1.0,1,1.081573
-1.0,1,1.082093
-1.0,1,1.082609
-1.0,1,1.083139
-1.0,1,1.083651
-1.0,1,1.084175
-1.0,1,1.084699
-1.0,1,1.085219
-1.0,1,1.085747
-1.0,1,1.086267
-1.0,1,1.086801
-1.0,1,1.087336
-1.0,1,1.087912
-1.0,1,1.08846
-1.0,1,1.088982
-1.0,1,1.089496
-1.0,1,1.090024
-1.0,1,1.090541
-1.0,1,1.091069
-1.0,1,1.091593
-1.0,1,1.092132
-1.0,1,1.092642
-1.0,1,1.093156
-1.0,1,1.093812
-1.0,1,1.09445
-1.0,1,1.095154
-1.0,1,1.095886
-1.0,1,1.096547
-1.0,1,1.097226
-1.0,1,1.097837
-1.0,1,1.098376
-1.0,1,1.098958
-1.0,1,1.099537
-1.0,1,1.100151
-1.0,1,1.100793
-1.0,1,1.101404
-1.0,1,1.102015
-1.0,1,1.102585
-1.0,1,1.103189
-1.0,1,1.103795
-1.0,1,1.104373
-1.0,1,1.104945
-1.0,1,1.105554
-1.0,1,1.106157
-1.0,1,1.106737
-1.0,1,1.107377
-1.0,1,1.107926
-1.0,1,1.108492
-1.0,1,1.109027
-1.0,1,1.109609
-1.0,1,1.11022
-1.0,1,1.110902
-1.0,1,1.111604
-1.0,1,1.112287
-1.0,1,1.112975
-1.0,1,1.113525
-1.0,1,1.11406
-1.0,1,1.114671
-1.0,1,1.115205
-1.0,1,1.115788
-1.0,1,1.116332
-1.0,1,1.116932
-1.0,1,1.117534
-1.0,1,1.118076
-1.0,1,1.118614
-1.0,1,1.119154
-1.0,1,1.119691
-1.0,1,1.120197
-1.0,1,1.120774
-1.0,1,1.121346
-1.0,1,1.121983
-1.0,1,1.122593
-1.0,1,1.123171
-1.0,1,1.123706
-1.0,1,1.124305
-1.0,1,1.124887
-1.0,1,1.12547
-1.0,1,1.126056
-1.0,1,1.126664
-1.0,1,1.127201
-1.0,1,1.127712
-1.0,1,1.128248
-1.0,1,1.128824
-1.0,1,1.129368
-1.0,1,1.129913
-1.0,1,1.130506
-1.0,1,1.131121
-1.0,1,1.131717
-1.0,1,1.132278
-1.0,1,1.132886
-1.0,1,1.133499
-1.0,1,1.134136
-1.0,1,1.134743
-1.0,1,1.135286
-1.0,1,1.135863
-1.0,1,1.136431
-1.0,1,1.136989
-1.0,1,1.137561
-1.0,1,1.138166
-1.0,1,1.138768
-1.0,1,1.139308
-1.0,1,1.139911
-1.0,1,1.140487
-1.0,1,1.141128
-1.0,1,1.141781
-1.0,1,1.142411
