# {"t_start": 1545333392.7211132, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,0.944333
-1.0,1,0.944865
-1.0,1,0.945371
-1.0,1,0.945914
-1.0,1,0.946475
-1.0,1,0.947062
-1.0,1,0.947647
-1.0,1,0.948234
-1.0,1,0.948799
-1.0,1,0.949483
-1.0,1,0.950189
-1.0,1,0.950885
-1.0,1,0.951511
-1.0,1,0.952166
-1.0,1,0.952794
-1.0,1,0.953415
-1.0,1,0.954038
-1.0,1,0.954658
-1.0,1,0.955287
-1.0,1,0.955879
-1.0,1,0.956496
-1.0,1,0.957086
-1.0,1,0.957719
-1.0,1,0.958341
-1.0,1,0.95893
-1.0,1,0.959562
-1.0,1,0.960154
-1.0,1,0.960789
-1.0,1,0.961469
-1.0,1,0.962093
-1.0,1,0.962715
-1.0,1,0.963403
-1.0,1,0.964068
-1.0,1,0.964792
-1.0,1,0.965487
-1.0,1,0.966093
-1.0,1,0.966649
-1.0,1,0.967208
-1.0,1,0.967779
-1.0,1,0.968347
-1.0,1,0.968864
-1.0,1,0.969404
-1.0,1,0.969972
-1.0,1,0.970558
-1.0,1,0.971114
-1.0,1,0.971611
-1.0,1,0.972156
-1.0,1,0.972703
-1.0,1,0.973297
-1.0,1,0.973835
-1.0,1,0.974351
-1.0,1,0.974897
-1.0,1,0.975432
-1.0,1,0.975971
-1.0,1,0.976486
-1.0,1,0.977027
-1.0,1,0.977612
-1.0,1,0.978201
-1.0,1,0.978769
-1.0,1,0.979344
-1.0,1,0.979883
-1.0,1,0.980471
-1.0,1,0.981053
-1.0,1,0.981641
-1.0,1,0.982232
-1.0,1,0.982798
-1.0,1,0.983386
-1.0,1,0.983949
-1.0,1,0.984541
-1.0,1,0.9851
-1.0,1,0.985606
-1.0,1,0.986142
-1.0,1,0.986708
-1.0,1,0.987323
-1.0,1,0.987883
-1.0,1,0.988473
-1.0,1,0.989067
-1.0,1,0.989654
-1.0,1,0.990214
-1.0,1,0.990802
-1.0,1,0.991397
-1.0,1,0.991981
-1.0,1,0.99258
-1.0,1,0.993166
-1.0,1,0.993726
-1.0,1,0.994228
-1.0,1,0.994732
-1.0,1,0.995309
-1.0,1,0.995883
-1.0,1,0.996483
-1.0,1,0.9971
-1.0,1,0.997691
-1.0,1,0.998273
-1.0,1,0.998863
-1.0,1,0.999418
-1.0,1,0.99993
-1.0,1,1.000473
-1.0,1,1.001107
-1.0,1,1.001675
-1.0,1,1.002265
-1.0,1,1.002853
-1.0,1,1.003401
-1.0,1,1.003902
-1.0,1,1.004524
-1.0,1,1.005138
-1.0,1,1.005749
-1.0,1,1.006358
-1.0,1,1.006937
-1.0,1,1.007452
-1.0,1,1.007999
-1.0,1,1.008535
-1.0,1,1.009082
-1.0,1,1.009647
-1.0,1,1.010174
-1.0,1,1.01071
-1.0,1,1.011269
-1.0,1,1.011798
-1.0,1,1.01236
-1.0,1,1.012877
-1.0,1,1.0134
-1.0,1,1.013913
-1.0,1,1.014425
-1.0,1,1.014949
-1.0,1,1.015465
-1.0,1,1.015981
-1.0,1,1.016497
-1.0,1,1.017009
-1.0,1,1.017526
-1.0,1,1.018036
-1.0,1,1.018545
-1.0,1,1.019064
-1.0,1,1.019585
-1.0,1,1.020101
-1.0,1,1.020624
-1.0,1,1.021139
-1.0,1,1.021654
-1.0,1,1.022201
-1.0,1,1.022714
-1.0,1,1.023266
-1.0,1,1.023808
-1.0,1,1.024321
-1.0,1,1.024834
-1.0,1,1.025348
-1.0,1,1.025883
-1.0,1,1.026417
-1.0,1,1.026949
-1.0,1,1.027592
-1.0,1,1.028148
-1.0,1,1.0287
-1.0,1,1.029245
-1.0,1,1.029783
-1.0,1,1.030415
-1.0,1,1.030953
-1.0,1,1.031488
-1.0,1,1.032023
-1.0,1,1.032573
-1.0,1,1.033112
-1.0,1,1.033656
-1.0,1,1.034192
-1.0,1,1.034726
-1.0,1,1.035242
-1.0,1,1.035783
-1.0,1,1.036322
-1.0,1,1.036862
-1.0,1,1.037403
-1.0,1,1.037936
-1.0,1,1.038474
-1.0,1,1.039007
-1.0,1,1.039542
-1.0,1,1.040078
-1.0,1,1.04062
-1.0,1,1.041162
-1.0,1,1.041704
-1.0,1,1.042242
-1.0,1,1.042776
-1.0,1,1.043308
-1.0,1,1.043844
-1.0,1,1.044381
-1.0,1,1.044924
-1.0,1,1.045436
-1.0,1,1.045954
-1.0,1,1.046497
-1.0,1,1.047012
-1.0,1,1.047523
-1.0,1,1.048061
-1.0,1,1.048602
-1.0,1,1.049138
-1.0,1,1.049654
-1.0,1,1.050171
-1.0,1,1.050707
-1.0,1,1.051246
-1.0,1,1.051755
-1.0,1,1.052277
-1.0,1,1.053041
-1.0,1,1.054113
-1.0,1,1.054741
-1.0,1,1.055359
-1.0,1,1.055884
-1.0,1,1.05641
-1.0,1,1.056935
-1.0,1,1.057455
-1.0,1,1.057968
-1.0,1,1.058479
-1.0,1,1.059001
-1.0,1,1.059518
-1.0,1,1.06004
-1.0,1,1.060565
-1.0,1,1.061087
-1.0,1,1.061605
-1.0,1,1.062123
-1.0,1,1.062638
-1.0,1,1.063161
-1.0,1,1.063688
-1.0,1,1.064209
-1.0,1,1.064733
-1.0,1,1.065275
-1.0,1,1.065794
-1.0,1,1.06631
-1.0,1,1.066832
-1.0,1,1.06735
-1.0,1,1.067994
-1.0,1,1.068588
-1.0,1,1.069178
-1.0,1,1.069768
